id	name	brth_date	sex	mother_name
ID_006331	NEUCILIA GODINHO VARGAS	1968-04-12	F	ADARLI OURIQUE GODINHO
ID_003847	MAKS MUNIZ CASTRO	1958-05-08	M	ELIABI LACERDA MUNIZ
ID_006298	NASCILENE MEIRELES ALBUQUERQUE	1930-02-12	F	FLAIANE PEIXOTO MEIRELES
ID_008679	JURIMAR BOAVENTURA ALVES	2000-01-25	M	EDNEA SOUZA BOAVENTURA
ID_009970	RICIERI VIDAL FERREIRA	1995-04-15	M	MALRINA JORDAO VIDAL
ID_007317	LOREANO DA PAZ AZAMBUJA	1904-10-04	M	ARUANA ALENCASTRO DA PAZ
ID_006142	MAEVA SOUSA VEIGA	2018-03-21	F	NADINE SALAZAR SOUSA
ID_007212	GERLIANI DA PAZ NASCIMENTO	2007-05-01	F	SUERLEN SOUSA DA PAZ
ID_003330	NAISA SALGADO FELIX BONFIM	1953-04-18	F	VANDELIZA MENDES CONCEICAO FELIX
ID_005474	JESSIELE IBRAHIM ANTUNES	1927-09-15	F	GERCENI DA LUZ IBRAHIM
ID_004706	TIARLIS MENEZES RIBEIRO	1961-09-05	M	ZILCA PORTELA MENEZES
ID_009163	JOCIRENE PERES PIMENTA	1930-01-14	F	LOUISIE LIMA PERES
ID_004127	ANTONIN CALIXTO SILVA	1996-08-23	M	LEDIVANIA APARICIO CALIXTO
ID_007650	CIRINEO ESPINOSA NOGUEIRA	1900-12-07	M	ROS ORNELAS ESPINOSA
ID_009867	ENAGIO RIBEIRO BELCHIOR	1960-09-19	M	ATALICE SOUZA RIBEIRO
ID_006575	LOURISVALDO FERREIRA AMORIM	1930-06-12	M	MORIANE PORTELA FERREIRA
ID_001955	JOESON TAVEIRA DA CUNHA HIPOLITO	1984-02-28	M	DEJANE FIGUEIREDO JESUS DA CUNHA
ID_005958	NEUZIMARA ESCOBAR DA ROSA	1960-10-25	F	JOSENAIDE INFANTE ESCOBAR
ID_009096	SINGLAIR NOGUEIRA SOUZA	1904-04-19	F	ANAUANA NASCIMENTO NOGUEIRA
ID_006528	JANCLEI CAMPOS NOBREGA	1926-12-17	F	JORCELINA GODINHO CAMPOS
ID_003807	LUCILANIA SALGUEIRO GOIS	2002-09-17	F	CLEIDE MACIEL SALGUEIRO
ID_003965	CRITINA QUARESMA SOUSA	1976-05-27	F	NORBERTINA CARDOSO QUARESMA
ID_007776	GERLICE MONTEIRO FOGACA FOGACA	1947-12-18	F	KELCIANE VIDAL SUBTIL FOGACA
ID_001498	MAURINDO MARINHO ALVES	1941-04-09	M	ROSILETE FURTADO MARINHO
ID_007341	RANIERICA BARROS SILVA MORAIS	1917-07-25	F	LENECI MEIRELES NOGUEIRA SILVA
ID_000378	CLEUDI SILVA CAVALCANTI	2002-12-13	F	CLAUDINEI JAQUES SILVA
ID_007112	FLAVIL SILVA RAMOS	1933-09-28	M	ZULMERINDA ZAGANELLI SILVA
ID_005003	JUSMARA FIGUEIREDO CAVALCANTE	1914-01-16	F	ADRIADNA HERNANDES FIGUEIREDO
ID_002600	FRANSCINEIDE SALGUEIRO MAGALHAES	2008-07-28	F	NACIONE INFANTE SALGUEIRO
ID_002365	WIDEMAR SOUSA GENTIL MOREIRA	1984-06-05	M	AGENILDE CALIXTO QUEIROZ GENTIL
ID_002475	MAGIDE ALMADA BAPTISTA	1923-12-08	M	AMAIARA INFANTE ALMADA
ID_007074	DORALINE TAVARES ORNELAS	1925-10-20	F	MAXIMARA FELIX TAVARES
ID_001020	NILZIENE TRINDADE ALBUQUERQUE	1981-11-12	F	CASSIANDRA ASSUNCAO TRINDADE
ID_007120	NELSIVAL VARGAS SALAZAR	1958-07-05	M	EUDIANE TAVARES VARGAS
ID_004033	LAURENILZA BELCHIOR SUBTIL	1927-05-23	F	ADELVANA MAGALHAES BELCHIOR
ID_008167	WILLIBALDO JESUS PINTO	1961-08-20	M	DENAISE VIEIRA JESUS
ID_005270	CLEONICI QUARESMA MACIEL	1956-06-13	F	FRANCIMEIRE DAS NEVES QUARESMA
ID_009130	PETERSON MAIA SOUZA	1905-12-19	M	AZILMA GIL MAIA
ID_004170	FRANCINEIRE DA MOTA ALMEIDA	1978-06-28	F	FARAILDE BAPTISTA DA MOTA
ID_006595	SIDELMA BRITES SOUSA	1937-11-02	M	RICASSIA MENEZES BRITES
ID_008577	DUCICLEIA DA CONCEICAO ZAGANELLI	1962-05-08	F	RITALICE NOVAIS DA CONCEICAO
ID_008373	LAURENILDO BELCHIOR PEIXOTO	2007-06-20	M	RONISE ZAGANELLI BELCHIOR
ID_009018	FAINE PINTO MALDONADO MEDEIROS	1964-05-05	M	JULHA HILARIO PERES MALDONADO
ID_003264	TSUTOMO JESUS NASCIMENTO	1906-03-09	M	CREUNILDA GOMES JESUS
ID_002660	MAICOU SILVA MENEZES	1971-03-10	M	ARACELIS DA MOTA SILVA
ID_004002	MERINALDO CALIXTO SILVA	1965-12-12	M	ENEDA FELIX CALIXTO
ID_003153	MARSONIA REBELO OURIQUE	2009-06-03	F	NEIRI NOGUEIRA REBELO
ID_002037	VALDETO BERNARDES XIMENES PORTO	1990-06-27	M	LEZINA PEIXOTO ESPINOSA XIMENES
ID_004982	ROSELIAS JORDAO MUNIZ	2010-11-09	M	MARISBEL REZENDE JORDAO
ID_005969	VILALBA SOUSA RODRIGUES	1909-02-13	F	NADIMA PERES SOUSA
ID_005239	ELOISE MODESTO CAMILO	1997-03-20	F	ISADRA CONCEICAO MODESTO
ID_001778	ADEJAIR ALBUQUERQUE RAMIRES	1938-09-05	M	MOURA VARELA ALBUQUERQUE
ID_004539	TATIELLEN RIBEIRO DIAS	1957-01-19	F	NAUANDA PINTO RIBEIRO
ID_009697	WILOMAR DA CUNHA GASPAR	1989-08-22	M	IVANICE ARAGAO DA CUNHA
ID_008950	DJALMA PEIXOTO SOUZA	1997-07-24	F	IDELMARIA BRITO PEIXOTO
ID_007806	UENO OLIVEIRA PEREIRA	1981-10-26	M	TAVANI CASTRO OLIVEIRA
ID_007443	JURANDA CUSTODIO MENDES	1949-09-11	F	NEUCILENE SILVEIRA CUSTODIO
ID_000772	DAZIA CORTES GUTERRES	1951-11-27	F	NEUZABETE ESCOBAR CORTES
ID_005103	ACEMAR PEREIRA GOULART	2002-07-26	M	ARETUZA DAVILA PEREIRA
ID_007201	CHARLOTE TRINDADE APOLINARIO	2013-09-07	F	JACILANE SOUZA TRINDADE
ID_009214	KELWEN TAVARES MELLO GARCIA	1999-10-18	M	KANANDRA CAETANO TELES MELLO
ID_003987	ORIEL VEIGA PARIS ASSIS	1977-02-27	M	GILNEIDA DA ROSA IBRAHIM PARIS
ID_004741	TAVARES FOGACA REBELO	1939-03-21	M	CLARISSI SANCHES FOGACA
ID_003002	GEVANILSON MEDEIROS PAIVA	1911-01-14	M	VALCIENE PORTO MEDEIROS
ID_006897	ERODITA VILELA NEVES	1940-04-27	F	ALMIRA QUARTEIRA VILELA
ID_005565	IRAO INFANTE SILVA	1961-12-23	M	JASLANA ALEGRIA INFANTE
ID_006357	BETONIO DOS REIS ARAGAO	1955-12-06	M	JURANILDES LOPES DOS REIS
ID_001469	WARISSON DIAS LEIRIA	1977-07-08	M	CLAUDIMERE LANCASTRE DIAS
ID_002126	NECIVANIA OURIQUE GERALDES	1940-10-13	F	ARABELE LACERDA OURIQUE
ID_003521	ADARI ANDRADE SILVA VASCONCELOS	1991-07-17	M	RANIEDJA NOBREGA SOUZA SILVA
ID_001452	DUARDO GOMES DA MATA	1969-10-21	M	EDEMEA DUARTE GOMES
ID_002363	ROSSIVAL CORDOBA PACHECO CRESPO	1986-01-20	M	AIRAN OLIVEIRA MOURA PACHECO
ID_007895	KETTLYN DAVILA MONTEIRO	1917-07-10	F	LEIDISMAR CHAVES DAVILA
ID_001395	ODILON QUARTEIRA FRUTUOSO	2014-08-04	M	DEJANICE CARVALHO QUARTEIRA
ID_001809	VALDERLICE GOULART QUEIROZ	1957-08-13	F	ELVIRA ZAGALO GOULART
ID_001281	TEONILIO NOBREGA DORNELES	1976-12-18	M	MEIDA BELEM NOBREGA
ID_004730	ALANILDO BOTELHO VILELA PARIS	1932-04-12	M	DUCIRENE PARIS TELES VILELA
ID_006865	GILVONE LANCASTRE VARELA	2013-11-18	F	MAZETE AGOSTINHO LANCASTRE
ID_009303	SUMIE COUTINHO JAQUES	1902-03-12	F	CRISLENA BOAVENTURA COUTINHO
ID_002539	MORIANA GUTERRES MORAIS	2005-11-06	F	WESLEIDE SOUZA GUTERRES
ID_003991	ALCINE DANTAS FERREIRA	1983-04-21	F	EROTILDA FREITAS DANTAS
ID_000435	MARIOVAN MODESTO GOMES	1972-04-06	M	ODITE SOUZA MODESTO
ID_008747	ECIONE ORNELAS LIMA DA PAZ	1974-04-24	F	GISLEANGELA ZANETTE SALAZAR LIMA
ID_007769	ELIELDA SILVA CORDOBA	1996-02-24	F	DIOMARIA RIBEIRO SILVA
ID_009472	MARISIANE RIBEIRO BEIRAMAR	1925-01-01	F	DEJANICE MODESTO RIBEIRO
ID_009132	QUIARA DIAS SANCHES	1965-03-22	F	POLIANE BOAVENTURA DIAS
ID_002359	CLEUDIJANE FELIX MENDES	1942-04-14	F	CRISSIANE LOPES FELIX
ID_002160	TITA TORRES MORAIS	1977-02-17	F	IRACELMA SOUSA TORRES
ID_002810	ZULMIRO ALEGRIA VELOSO MARINHO	1130-11-23	M	OSVALDIRA BITTENCOURT SAMPAIO VELOSO
ID_006563	GARRONE FERREIRA MARTINS	1975-01-01	M	GLORIANA SOUSA FERREIRA
ID_004682	KERMAN BONFIM PORTELA	1910-02-17	M	JUDINETE GUEDES BONFIM
ID_007335	DIANE EVANGELISTA MARQUES	1956-05-08	M	LEOCLAUDIA SILVA EVANGELISTA
ID_003241	IVANEA MARTINS SIQUEIRA	1942-01-10	F	ORLINDA DIAS MARTINS
ID_006153	MEIREANE PINHEIRO XISCO	1965-02-08	F	KETCIA GIL PINHEIRO
ID_004927	ARGEMIRO BELCHIOR SOUZA	1971-03-17	M	WALDAIR RODRIGUES BELCHIOR
ID_000626	MIRNIA ZAGALO FOGACA	1997-11-13	F	EVANEUDA FERNANDES ZAGALO
ID_007919	KATIUSA OLIVEIRA BEIRAMAR SOUZA	1939-06-03	F	MINERVINA DAS NEVES GASPAR BEIRAMAR
ID_001304	WALASSI SOUZA QUEIROZ	2019-03-01	M	ALVINA FERREIRA SOUZA
ID_003876	RENES QUARTEIRA CAVALCANTI	1928-12-24	M	DIOCINA MORGADO QUARTEIRA
ID_001277	EDELISE DA CRUZ OURIQUE	1911-08-11	F	CLIVEA SALGUEIRO DA CRUZ
ID_008230	CLEITON MARINHO SOUZA	1962-09-26	M	AURENILZA NOVAIS MARINHO
ID_007712	EGIDIA RODRIGUES ALENCASTRO	1937-08-25	F	BENEDETA BOTELHO RODRIGUES
ID_008578	DELVAIR PACHECO ALVES	1930-01-19	M	ORENCIA NOBREGA PACHECO
ID_009759	MARSIO ASSUNCAO LEIRIA	2009-07-13	M	GONCALA ANTUNES ASSUNCAO
ID_007424	EUGENILSON XIMENES LIMA	1950-07-20	M	GINAURA AGUIAR XIMENES
ID_007180	WARDELEY GONCALVES TEIXEIRA	1905-09-18	M	DALVAIDES PORTELA GONCALVES
ID_002516	FEIJO LIMA DIAS	1910-04-22	M	URICA DORNELES LIMA
ID_007582	WATILAS SOUZA ALVES	2010-07-10	M	VERIMAR DIAS SOUZA
ID_004813	JANICLEISON ESCOBAR MELO	1969-05-14	M	PRESCILIANA DOMINGUES ESCOBAR
ID_003783	IDIARA XAVIER SOUSA	1959-01-22	F	CLAUDITE NEVES XAVIER
ID_005618	JAMARI NOGUEIRA BARRETO	2000-05-17	M	OCIMARA TELES NOGUEIRA
ID_004540	JUCENIL BELEM PIRES	1956-12-04	M	GERCIANA DOMINGUES BELEM
ID_002115	VANDIR NEVES SILVA	2018-02-03	M	EDILANGE PAIVA NEVES
ID_006936	GECIANI NASCIMENTO HILARIO	1985-06-26	F	GENEROSA SANTANA NASCIMENTO
ID_005930	ANAGELICA FRUTUOSO CORTES	1960-04-05	F	PALMERINDA CHAVES FRUTUOSO
ID_008641	MINELE ESCOBAR DIAS	1951-07-23	F	NEUDI GOMES ESCOBAR
ID_008333	CEITON BERNARDES DA MATA	1977-11-08	M	NIRSE CAMILO BERNARDES
ID_002763	NELIRA REZENDE EVANGELISTA	1914-09-28	F	KELREN GODINHO REZENDE
ID_005306	UNILTON REBELO SANTANA	1909-01-05	M	GEIRLA CUNHA REBELO
ID_003440	WDSON MARQUES MOREIRA SALES	1980-08-02	M	LOURIZETE MONTEIRO BELEM MOREIRA
ID_001995	TATIEL COSTA SOUSA	1963-05-22	M	TATIELLY JESUS COSTA
ID_002627	VANIANE GOMES QUEIROZ	1970-09-27	F	REINALDA PILAR GOMES
ID_002139	MANAIRA SOUZA SOARES	1987-12-21	F	AUDIELE ILHA SOUZA
ID_000994	ERLLAN MOURA SILVA	1977-09-23	M	GEIANE VEIGA MOURA
ID_001370	ARILO NASCIMENTO FERNANDES	1965-04-28	M	ROSELINI ALENCASTRO NASCIMENTO
ID_001090	FLAUBERTO SOUZA ALEGRIA	1958-08-12	M	NIVALDA VILELA SOUZA
ID_002197	SILVENE CAETANO DAMASIO	1972-07-12	F	JACITARA EVANGELISTA CAETANO
ID_002847	KELLINGTON PIRES ANTUNES	1953-64-07	M	IVIANE RODRIGUES PIRES
ID_009942	ALDERITE PEREIRA RAMOS	1916-05-12	F	ESLAINE MODESTO PEREIRA
ID_002144	AMON RESENDE EVANGELISTA JESUS	1942-11-07	M	JACEARA QUEIROZ SALAZAR EVANGELISTA
ID_004653	EGILA FOGACA CASTRO	2010-09-15	F	IDAMARIS BOAVENTURA FOGACA
ID_006966	JOANIR XAVIER REZENDE	1979-01-05	F	CELINDA JESUS XAVIER
ID_003405	JACIELLY BOAVENTURA CRESPO AGUIAR	1903-04-18	F	SIDNELIA GONCALVES SOUZA CRESPO
ID_009536	JOSSIMARIO SOUZA SOARES	2012-04-16	M	LIBERDADE MALDONADO SOUZA
ID_005729	MOSELIA SOUSA CAVALCANTE	1913-11-08	F	CLEUS CAETANO SOUSA
ID_004496	PRECILIO CURADO VASCONCELOS	1923-09-19	M	AMELITA MARTINS CURADO
ID_002247	GLALCO TAVEIRA MARTINS	1958-04-06	M	CELESTINA GUTERRES TAVEIRA
ID_005929	LETIENE SOUZA SOUZA	1937-02-15	F	YASSMIN SOUZA SOUZA
ID_006644	TALESSON MENDES MUNIZ	1949-04-10	M	MARQUIA GOMES MENDES
ID_004588	CHRISTIANI DUARTE SUBTIL	2018-10-09	F	CLEGIANE ZAGALO DUARTE
ID_003979	BASILIO FERREIRA PEREIRA	2004-06-11	M	ZORAIDES ALVIM FERREIRA
ID_009850	INGRET MENDES XISCO	1917-02-06	F	ENIEDJA SOUZA MENDES
ID_002078	ZACLIS PIRES FARIAS	1910-10-15	F	ONILDA CARDOSO PIRES
ID_006924	VADISLAU GOIS PAIVA	1919-09-15	M	JARLEIDE NEVES GOIS
ID_006674	LUZIVAL CALDEIRA DINIS RESENDE	1985-02-02	M	EVANDINA ANDRADE RODRIGUES DINIS
ID_007825	NAYUMI PINTO AGOSTINHO	1959-10-16	F	SABRINE COSTA PINTO
ID_009335	WENDEL DA MOTA AZAMBUJA	1981-07-21	M	SURANA FERNANDES DA MOTA
ID_005518	GILVERLAN GALVAO VILELA	1986-07-17	M	MARQUEANE MENDES GALVAO
ID_008098	AMANDIA MOURA PINTO	1984-06-06	F	CLAUDIELLE AVILA MOURA
ID_004996	EUQUIANE QUARESMA BOTELHO	1947-09-02	F	MARCILIANA SANTANA QUARESMA
ID_006443	PATRICIANE MEDEIROS ALVIM	1988-08-17	F	IONIRA MORGADO MEDEIROS
ID_003814	ALVANO SILVA NOVAIS	1991-07-23	M	LAUDECEIA SILVA SILVA
ID_003065	ESVALDINO DRUMOND BEIRAMAR	1902-06-13	M	ALEQUISANDRA BRITES DRUMOND
ID_001107	GERLINDO BAPTISTA ARAUJO	1936-09-25	M	JOSEILDE RIBEIRO BAPTISTA
ID_004756	WILQUES DA CUNHA	1958-07-18	M	ADERLINDA SILVA DA CUNHA
ID_009232	GEISIARA SOUZA DA CRUZ	1908-02-25	F	CLEIRES SILVA SOUZA
ID_006762	JOSIARA PARIS BOAVENTURA	1936-11-02	F	SIRNEIDE VIEIRA PARIS
ID_004780	JETO FERNANDES NEVES	1948-01-13	M	JOSILEDE ZAGANELLI FERNANDES
ID_000774	ALANDSON DA COSTA MUNIZ	1913-12-12	M	LUCIGLEICE COSTA DA COSTA
ID_004778	JOEMARA COUTINHO CAVALCANTE	1944-01-27	F	GERONIMA XISCO COUTINHO
ID_002435	GLEIDSON SOUZA SOUSA	1999-09-06	M	VALRENE AVILA SOUZA
ID_008823	ELINAIDE CALDEIRA GUEDES VASCONCELOS	1982-03-17	F	RONIVANIA PARAISO PEIXOTO GUEDES
ID_001365	ANICEA VILELA	1988-12-01	F	LINDACI MOURA VILELA
ID_005318	AMINADABI NOBREGA QUARTEIRA	2015-12-11	M	QUINTILIANA COSTA NOBREGA
ID_000180	JAMILTON GUIMARAES SANTANA	2013-10-14	M	MERILIN SOUZA GUIMARAES
ID_001201	ALTERIO MENDES	1946-09-01	M	VALQUESIA MENDES MENDES
ID_003589	RADAN SOUZA MORAES	1957-08-06	M	FLORICIA JESUS SOUZA
ID_009719	ABEU GOUVEIA ORNELAS	1924-03-07	M	DEVONICE DA PAZ GOUVEIA
ID_002483	IRACTAN LESSA SOUZA	1998-12-20	M	RESELI DOMINGUES LESSA
ID_007295	TAMERA BARBOSA MARTINS	1909-04-27	F	ZENERI SILVA BARBOSA
ID_002732	DIOCRECIANO SOUSA OLIVEIRA	1968-07-01	M	SIRLANE GONCALVES SOUSA
ID_006352	JOSSICLEIDE CASTRO CORDOBA	1999-03-19	F	ACIENE OLIVEIRA CASTRO
ID_006779	GABRIELL GENTIL RAMOS	1942-11-21	M	ARECIA RODRIGUES GENTIL
ID_007430	DAIVD SILVA EVANGELISTA	1998-12-15	M	ADJARA BITTENCOURT SILVA
ID_005828	ADERLANDO DA MOTA AGUIAR	2019-05-16	M	CREUDA SILVA DA MOTA
ID_003068	DAVILENE SILVEIRA BARBOSA	1951-07-08	F	VALDETINA OURIQUE SILVEIRA
ID_006453	AUCIMARA CUNHA SALES	1949-05-28	F	MIMORINA MORAES CUNHA
ID_000242	MARLENIO SAMPAIO PACHECO	1983-08-22	M	ERVILA PILAR SAMPAIO
ID_003292	ADAIDES ESPINOSA AGUIAR	2000-12-10	F	GLEIDIS ALVES ESPINOSA
ID_002296	FAUSTO SOUZA MELLO	1929-03-27	M	TALUANE DAS NEVES SOUZA
ID_008332	RITCHELLE GOMES TAVEIRA	1979-06-13	F	ADEISA LESSA GOMES
ID_002038	PLATINI ZAGANELLI DA CRUZ	1997-04-26	M	DEOGRACIA MENDES ZAGANELLI
ID_006774	FELICISSIMA FIGUEIROA BELCHIOR	2015-05-04	F	ORALDINA VARGAS FIGUEIROA
ID_007350	NATTALIA PORTO RESENDE	1977-01-12	F	ALZEMIRA BITTENCOURT PORTO
ID_005229	DELAIS FURTADO MARQUES	1917-12-10	M	GETULINA CUSTODIO FURTADO
ID_000098	AGUIMAEL DA PAZ JORDAO	2007-10-16	M	ETIELI NASCIMENTO DA PAZ
ID_002797	SAMILES MENDES COUTINHO	1915-04-02	F	INEDIR CUSTODIO MENDES
ID_004527	GENIVON GOULART GOMES	2019-05-18	M	IVNE ZANETTE GOULART
ID_009086	IUNETE MARTINS MARINHO	2001-12-03	F	LEONORA CASTRO MARTINS
ID_000190	ROMEM ARAGAO PARAISO COUTINHO	1901-03-03	M	CIDENE OURIQUE FARIAS PARAISO
ID_001403	ANGELISE ALVES GOMES LACERDA	1911-06-17	F	GICELLE JESUS SOUSA GOMES
ID_007601	CISA LESSA VIEIRA	1926-10-05	F	ORCINA OURIQUE LESSA
ID_004579	CANDIDO LACERDA MELO	1978-09-21	M	ODAIA GONCALVES LACERDA
ID_009408	ROSON RAMIRES VELOSO	1997-01-18	M	SAMURA NOVAIS RAMIRES
ID_003040	EWERSON BARRETO FERNANDES	1966-07-10	M	KELRIN CRESPO BARRETO
ID_006569	GIRLEI TORRES	1925-09-19	M	CLERIVANIA ALVIM TORRES
ID_000977	OBADIA CONCEICAO TRINDADE	1982-09-04	M	DARCILEI CALIXTO CONCEICAO
ID_004573	ANDREUS DOS REIS VELOSO FIGUEIROA	2004-05-10	M	RIDINALVA FERREIRA SOUSA VELOSO
ID_005575	NAGIMA DOMINGUES ALMEIDA	1958-02-06	F	PAULINA CUSTODIO DOMINGUES
ID_003601	ANDRINE CHAVES MALDONADO CAVALCANTE	1955-04-17	F	NAITA MONTEIRO MOURA MALDONADO
ID_003195	GERMISON ALVES SOUSA	2016-12-21	M	ANNUNZIATA MENDES ALVES
ID_005585	BERG SOUSA RAMOS	1987-09-04	M	MICHELLINI FOGACA SOUSA
ID_007332	KENDER RAMIRES GOMES TRINDADE	1998-11-20	M	IDEVALDA SOUZA BARBOSA GOMES
ID_003797	URIANA DAMASIO GUEDES	1953-06-19	F	SHEINE ALMEIDA DAMASIO
ID_001429	KILDSON APOLINARIO BARROS APOLINARIO	2012-06-24	M	DORILANE QUARTEIRA LANCASTRE BARROS
ID_000782	NAIDIANE DORNELES SILVEIRA	1972-03-17	F	CAPRICE SALES DORNELES
ID_003690	LOTI FREITAS BARBOSA	1958-12-05	F	DINELMA CAPELO FREITAS
ID_001366	MARUANA BOAVENTURA SUBTIL LIMA	2011-04-04	F	CLENECI SANTOS MORAES SUBTIL
ID_002556	GIORGIANE PINTO CORTE REAL	1901-03-10	F	EVENIA SOUZA PINTO
ID_002543	NICO SANTOS VIEIRA	1967-12-03	M	EUCA SOUZA SANTOS
ID_002272	SHIRLLEY PILAR SUBTIL	1933-01-04	F	ODENILCE CARVALHO PILAR
ID_003761	INGRI APOLINARIO INFANTE	1934-08-15	F	AUDELITA SILVA APOLINARIO
ID_007850	ANASIA FREITAS MODESTO	1916-03-12	F	ENITH BELCHIOR FREITAS
ID_005301	LEOGILDO SANTOS CONCEICAO	1971-11-06	M	CLINTIA MACHADO SANTOS
ID_000966	TANIO FRUTUOSO SIQUEIRA	1961-12-07	M	DELZELI CASTRO FRUTUOSO
ID_007468	JOAMARA VIDAL ALMADA	1924-10-08	F	SALUTE ANDRADE VIDAL
ID_006920	RUDRIGO ARRUDA FARIAS	1914-07-18	M	LUCIONE MODESTO ARRUDA
ID_000734	LEODARIO VIEIRA	1984-01-16	M	IRALDIR CARDOSO VIEIRA
ID_005671	EDVI VIEIRA	1971-11-06	M	MARIE NOGUEIRA VIEIRA
ID_007395	LIDNES MORGADO HILARIO	1905-10-02	F	OCEANA FARIAS MORGADO
ID_009319	RAVIER CURADO CUSTODIO	1918-06-12	M	ERCELINA BONFIM CURADO
ID_006557	VANDINEIDE PEIXOTO MESQUITA	1929-12-18	F	JOCARA LEIRIA PEIXOTO
ID_008533	EUZANIA ILHA DA PAZ	1974-01-04	F	QENIA AGUIAR ILHA
ID_003003	MATATIAS DAMASIO MUNIZ	1919-01-01	M	LARCI PEREIRA DAMASIO
ID_009618	NAGILA DOS REIS CORTES	1906-10-28	F	MOAMA RIBEIRO DOS REIS
ID_008626	DAMARO COSTA FIGUEIROA	1958-06-08	M	ARISLEIDE VEIGA COSTA
ID_006777	SORIANA NOVAIS GOUVEIA	1949-05-20	F	EDVALDINA ILHA NOVAIS
ID_004822	IARI PORTO SALGADO	1971-06-27	F	TENILZA MENDES PORTO
ID_007575	LINDI FERNANDES SIQUEIRA	1984-11-25	F	ESAURA SILVA FERNANDES
ID_003829	CUSTODIANA TAVARES RIBEIRO	2003-11-20	F	VALCIDA GODINHO TAVARES
ID_006122	JOVERSON LIMA TAVARES	1903-08-01	M	SEBASTIANE MONTEIRO LIMA
ID_007663	CLAUDO MELLO ASSUNCAO	1915-08-27	M	ANGELIQUE CARDOSO MELLO
ID_000412	FLAUBIANO GOULART ALMADA	1966-05-24	M	VALDENISE CARDOSO GOULART
ID_008021	FLAMERSON FOGACA MEIRELES MENDES	1920-05-11	M	IVANIE GIL ESTEVES MEIRELES
ID_004257	MAGNETE ALBUQUERQUE ZANETTE	1990-02-08	F	VANDERLUCIA PARAISO ALBUQUERQUE
ID_007458	DERNOEL ZANETTE BOAVENTURA	2019-11-19	M	ANATERCIA SANCHES ZANETTE
ID_007357	CREUSMAR HILARIO MEDEIROS	1908-07-21	M	ALDILEIDE SILVEIRA HILARIO
ID_007530	GERLANDA JORDAO CURADO	2008-11-28	F	GEICIANE IBRAHIM JORDAO
ID_002738	INGLISON CAMACHO SOUSA	1939-03-26	M	SANTIELI NOVAIS CAMACHO
ID_009199	STIVEN PERALTA ZAGANELLI	2005-08-16	M	NELRILENE MENDES PERALTA
ID_007436	BEVERLY DA CONCEICAO OURIQUE	1992-11-25	F	LOSLEINE VIEIRA DA CONCEICAO
ID_006467	MARCIRIO PARIS ESTEVES	1998-06-17	M	ENEIA AVILA PARIS
ID_000508	DANDALO PILAR CALDEIRA	2018-12-16	M	GUDRUN ILHA PILAR
ID_004168	GIEDSON DINIS CALDEIRA	1905-02-05	M	DELMARIA RAMOS DINIS
ID_005463	EZAQUIEL DAVILA MOREIRA LIMA	1955-10-04	M	LUCEMARA HIPOLITO NOGUEIRA MOREIRA
ID_008947	BEVENUTO GARCIA	1982-08-24	M	OSCALINA ARRUDA GARCIA
ID_006646	GRACILEIDE OLIVEIRA DA MATA	2004-02-19	F	AURISBELA RESENDE OLIVEIRA
ID_005810	ELVISLENE FIGUEIREDO FURTADO	1977-02-13	F	IRISMEIRE VIANA FIGUEIREDO
ID_002937	NERION TEIXEIRA ZANETTE SILVA	1978-04-03	M	FRANCISLEI CARDOSO RIBEIRO
ID_005220	ARLIANA CAETANO CAMPOS AZAMBUJA	2019-07-14	F	SEMARA JESUS CORTES CAMPOS
ID_008265	EDMAGNO SOUZA PADILHA	1914-04-15	M	RAMANA COUTINHO SOUZA
ID_000510	ESTERLINO NEVES GOIS	2012-11-26	M	LUCENILDES SOUSA NEVES
ID_005381	ELMISSON DA CONCEICAO NOBREGA IBRAHIM	1960-03-28	M	NANIA PACHECO LANCASTRE NOBREGA
ID_009403	JOSIENE FERNANDES MORGADO	2010-02-09	F	CELSINA PEREIRA FERNANDES
ID_004184	DAIVANE LIMA SILVA	1913-04-02	F	LAUCIANA MOREIRA LIMA
ID_002143	RAMSES LOPES FARIAS	1970-04-20	M	IANA BEIRAMAR LOPES
ID_002369	MASAMI GODINHO GERALDES	1923-12-20	M	ROMILSE COSTA GODINHO
ID_004192	LADSON RIBEIRO	1975-03-03	M	EDINIVIA LOPES RIBEIRO
ID_007292	EMILLYN BARRETO BEIRAMAR	2004-10-04	F	IANIA BARRETO BARRETO
ID_000682	WELENTON SOUZA BARBOSA	1960-11-14	M	CLAUDEMARA SILVEIRA SOUZA
ID_001358	LARIANE MONTEIRO ZANETTE	1926-12-14	F	LAURENIA CAMPOS MONTEIRO
ID_004662	GIUSEPPI NEVES RODRIGUES	1948-05-04	M	SELIJANE PINTO NEVES
ID_005417	FRANCIEUDE PERES CAPELO	1999-03-13	M	LEDI PEREIRA PERES
ID_007995	MEIMEI PEIXOTO DOS REIS	1928-11-17	F	RISANDRA JORDAO PEIXOTO
ID_001488	HECKEL SANCHES LIMA	1936-03-08	M	TICIARA PACHECO SANCHES
ID_006224	LAUDENIO NOVAES SANTOS	1914-04-28	M	ALMANIR PACHECO NOVAES
ID_004558	CRISLANDA MAGALHAES SOARES	2018-03-16	F	RILVA ILHA MAGALHAES
ID_009085	DILMA PACHECO NOGUEIRA	1939-05-05	M	MARILESIA FARIAS PACHECO
