id	name	birth_date	sex	mother_name
ID_noise_000218	FRANCISCLEIA BARRETO RIBEIRO NOBREGA	1965-04-21	F	IVADETE LANCASTRE SILVA RIBEIRO
ID_L_006865	GILVONE LANCASTRE VARELA	2013-11-18	F	MAZETE AGOSTINHO LANCASTRE
ID_L_003014	WAGNEI MORAES MENEZES DRUMOND	2005-10-19	M	SIDELINA DA ROSA RAMIRES MENEZES
ID_noise_000163	VILOBALDO DINIS NEVES JESUS	1969-06-03	M	LINDACIRA ROCHA AZAMBUJA NEVES
ID_noise_000785	JHONATTAS MARTINS SANCHES	1947-02-12	M	GLEICIONE RIBEIRO MARTINS
ID_noise_000875	NOECIO AMORIM VARGAS	2012-03-11	M	ASLANA RAMIRES AMORIM
ID_L_005916	SAMDRA FRUTUOSO SOUSA CONCEICAO	1999-01-26	F	LEUZINETE VIDAL DAS NEVES SOUSA
ID_L_002250	DIGENAL GIL GENTIL	1953-09-21	M	CLEICI DANTAS GIL
ID_L_003247	CLIMERIO SOUZA MARTINS	1953-07-16	M	CEMIRA PACHECO SOUZA
ID_noise_000246	FABRIANE DA CRUZ	1947-12-24	F	CEIA LIMA DA CRUZ
ID_noise_000004	ANACAROLINA PINTO DA ROSA	2002-06-09	F	EDINIZA GODINHO PINTO
ID_L_004064	JANI LACERDA RODRIGUES	2004-01-10	M	IRALDIR JESUS LACERDA
ID_L_000878	CREUDIVAN DUARTE MACHADO	1952-12-25	M	CLEIDILANE NOGUEIRA DUARTE
ID_L_007554	IDELMA GOIS MAGALHAES	1929-11-24	F	AGUINETE CARDOSO GOIS
ID_noise_000773	UEDIJA NOBREGA PEREIRA	1911-06-14	F	DORCIDES LANCASTRE NOBREGA
ID_noise_000052	CLELIO DORNELES	2013-10-18	M	SEMA VIEIRA DORNELES
ID_L_000716	CEDILEIA SILVA PEREIRA	1963-10-19	F	ANDREE MENDES SILVA
ID_noise_000242	DASDORES ORNELAS FURTADO	0954-09-20	F	SOLINEIA DA CONCEICAO ORNELAS
ID_L_005939	LUCIAINE MARTINS ALEGRIA	1933-08-11	F	AURICILENE PIMENTA MARTINS
ID_noise_000505	NIRIA MAIA FURTADO	1990-01-25	F	LAIRANA SILVA MAIA
ID_noise_000400	UELLINGTON FERNANDES CRESPO ZANETTE	1971-01-11	M	LUCI VELOSO PEIXOTO CRESPO
ID_L_007259	PERICLES FERRARI	1922-10-13	M	GENEBRA GARCIA FERRARI
ID_noise_000679	WELINSON GASPAR CARVALHO	1997-05-26	M	NATI SILVEIRA GASPAR
ID_L_007066	LENARIA GODINHO DOS REIS	1975-04-14	F	ORLENE RAMOS GODINHO
ID_noise_000301	ROSEENE COSTA TORRES	1907-07-23	F	NEZILIA PIMENTA COSTA
ID_L_000011	JOSIARIA AGUIAR ASSIS SILVA	1900-12-10	F	SONEIA MONTEIRO AVILA ASSIS
ID_L_000477	SILESE VASCONCELOS CORDOBA CARVALHO	1906-10-15	F	JUCERLENE CALDEIRA MEDEIROS CORDOBA
ID_L_006606	REGISLEI DORNELES TORRES PORTO	1979-01-26	M	FRANCOISA GERALDES JESUS TORRES
ID_noise_000657	VANUZIA SILVA HILARIO	1909-03-08	F	JORLEIDE SOUSA SILVA
ID_noise_000305	ROSMILDO SILVA GALVAO	1984-07-06	M	ROSANGE FIGUEIREDO SILVA
ID_L_002193	EDENIR ALEGRIA	2002-10-10	M	IZIMAR JORDAO ALEGRIA
ID_L_009478	ITALVA ANTUNES REZENDE	1930-02-08	F	RISONEIDE BELEM ANTUNES
ID_L_005064	JANCE BARBOSA ASSIS	1971-10-07	M	SIDRIANE SILVEIRA BARBOSA
ID_L_007130	VALTEVAN MALDONADO DAVILA	1920-02-06	M	SIDICLEA MEIRELES MALDONADO
ID_noise_000730	EDECLEIA NOVAIS BELCHIOR	1987-11-14	F	ILUMINATA MESQUITA NOVAIS
ID_noise_000812	GEORDANO DUARTE RESENDE GONZAGA	1948-05-27	M	JOSENIDA SOUSA ARAUJO RESENDE
ID_L_000805	ROSADALIA APOLINARIO SOUSA	1906-03-03	F	JOSEDITE RIBEIRO APOLINARIO
ID_noise_000079	ERIVANDRO PINTO FOGACA	1958-04-24	M	ROSSELA FERNANDES PINTO
ID_L_000327	AURENIVEA SILVA SALES	1974-04-20	F	LUZARDINA NEVES SILVA
ID_noise_000745	ROSINEIS XAVIER OURIQUE	1934-04-14	F	JOSICLEUMA MENEZES XAVIER
ID_noise_000628	LUZENILCE FREITAS MAIA	1976-05-18	F	PRECILA BOAVENTURA FREITAS
ID_noise_000563	VALCIDE AVILA OLIVEIRA	1980-11-13	M	ESCARLAT SANTOS AVILA
ID_L_005756	ISOLINA CAMILO VEIGA	1951-09-08	F	PERSIDE IBRAHIM CAMILO
ID_noise_000839	ENI GOIS GIL	1982-11-18	F	ENDINA ZAGANELLI GOIS
ID_L_005690	STHEPANE CORTE REAL MORAES LACERDA	1921-10-15	F	ELIVANEIDE GONCALVES RESENDE MORAES
ID_L_007821	CLAUDEMIL FREITAS SOUSA	1918-10-20	M	MARINEIDA MELLO FREITAS
ID_noise_000939	LENIA TEIXEIRA SOARES PEREIRA	1932-01-05	F	NEURISLENE DAVILA VELOSO SOARES
ID_L_001487	EDIVALDI DIAS RAMOS	2008-01-04	M	ELIZANILDA DIAS
ID_L_004485	ANTONIEL CAPELO AGOSTINHO	1992-04-22	M	VANGLECIA BERNARDES CAPELO
ID_noise_000355	JEAN CASTRO CASTRO	1966-07-22	M	ERVINA LIMA CASTRO
ID_noise_000693	TATIELEN SOUSA GODINHO	2013-04-17	F	LAIARA APARICIO SOUSA
ID_noise_000372	LEOZIANE XAVIER PARIS MALDONADO	1921-11-13	F	JOTANIA FURTADO QUARESMA PARIS
ID_L_006034	LAVIGNIA HILARIO CARVALHO	1949-09-05	F	IURIA BONFIM HILARIO
ID_noise_000147	BRUNO BARBOSA BITTENCOURT	1944-09-20	M	JULENICE GUEDES BARBOSA
ID_L_005250	SARA SILVA XISCO	1928-04-18	F	MARIQUITA VASQUES SILVA
ID_L_009091	AGTON VASQUES BERNARDES	1944-06-13	M	JORLANDIA LOPES VASQUES
ID_noise_000542	RONDINEIA BRITES ARAUJO	1923-10-28	F	LILIOSA LEIRIA BRITES
ID_noise_000621	LEOMARIO PIMENTA FREITAS	1990-08-06	M	IRADENE PIMENTA
ID_L_004635	RONDINEI PEIXOTO GUTERRES	2007-01-26	M	ALVANISIA GALVAO PEIXOTO
ID_L_004507	ITALA CAVALCANTI APOLINARIO	1922-07-25	F	WILMARY CARVALHO CAVALCANTI
ID_L_002095	VALTERLAN ALEGRIA MALDONADO	1930-08-11	M	NEURENE ALVES ALEGRIA
ID_noise_000043	ELIENIO IBRAHIM GODINHO	1906-02-13	M	JULIANIA IBRAHIM
ID_L_006323	ATAIDIO XIMENES MORAES	2003-02-09	M	DILVANE GENTIL AVILA
ID_noise_000452	ORICA MARTINS ZANETTE	1983-10-11	F	ANAURELINA MENDES MARTINS
ID_noise_000336	ENOQUES SALES CHAVES	1905-08-02	M	DAILA CAVALCANTI SALES
ID_L_001991	AURIANA CONCEICAO CALDEIRA VASCONCELOS	1998-02-15	F	ANELANDIA PERES FREITAS CALDEIRA
ID_noise_000057	RADSON FOGACA MARTINS NASCIMENTO	1941-06-02	M	AUDACI SOUSA VARELA MARTINS
ID_noise_000918	NEVI SOUZA BRITES	1973-03-27	M	MARIENA HIPOLITO SOUZA
ID_noise_000271	SUELAINE PAIVA LANCASTRE	1906-05-24	F	MAJORI CARVALHO PAIVA
ID_noise_000102	QUEVELIN MESQUITA MOREIRA	1922-12-24	F	MAEDNA FOGACA MESQUITA
ID_noise_000760	DAIANARA GOMES COSTA	1924-11-12	F	RIVANILDA PEIXOTO GOMES
ID_L_007557	VIANEI SOUSA MENEZES SOUSA	1982-11-25	F	SILVANE QUEIROZ CAPELO MENEZES
ID_noise_000772	KEDISON BITTENCOURT CONCEICAO	1987-10-08	M	GEOVANEA GARCIA BITTENCOURT
ID_noise_000689	SIDIMARA SOUZA SOARES	1980-08-12	F	MARILTE GOIS SOUZA
ID_noise_000501	VANELIA ALENCASTRO XIMENES	1981-11-16	F	UBIARA DOMINGUES ALENCASTRO
ID_noise_000584	ESTEFANIE CALDEIRA SANTOS	1937-04-20	F	ITAMARCIA LACERDA CALDEIRA
ID_noise_000566	ORISMIDIA VASCONCELOS SALGUEIRO	1926-03-17	F	JOANECE BELEM VASCONCELOS
ID_noise_000951	VALDENISO GOIS ARAUJO	1980-01-17	M	IZIDIA PINTO GOIS
ID_noise_000138	REGINAURA JORDAO RIBEIRO	1909-08-06	F	VALNIZETE FOGACA JORDAO
ID_L_006406	ACRICIA OURIQUE ARRUDA	1920-02-23	F	ROSANGELIS CASTRO OURIQUE
ID_noise_000210	ZENO NOVAES NOBREGA	1953-04-15	M	NEURISVANIA PEREIRA NOVAES
ID_L_005377	JUCIMARA SOARES BEIRAMAR	1918-05-01	F	JOSIARA DOS REIS SOARES
ID_L_003045	MALRILENE GONCALVES DA MOTA FIGUEIREDO	1976-02-11	F	GIVANDA DAS NEVES ALEGRIA DA MOTA
ID_L_007757	ORGEL MENEZES SOUSA	1993-01-20	M	IRLANA MENDES MENEZES
ID_noise_000121	JOCINEIA PARAISO BARRETO	1920-03-23	F	CLEDIANE AZAMBUJA PARAISO
ID_L_002685	ANGENILSON PEREIRA BARBOSA	1939-02-21	M	EDEMILSA CARDOSO PEREIRA
ID_L_009281	IRAILDA SIQUEIRA ALMADA	1904-11-07	F	ANDERLAINE GASPAR SIQUEIRA
ID_L_007113	NAMUR PEREIRA ARAUJO	1966-01-21	M	TIOKO SILVA PEREIRA
ID_noise_000985	GINUINO RAMIRES	2019-09-10	M	CIBELLE PEIXOTO RAMIRES
ID_L_006462	ROOSIVELT BELEM VIDAL	2014-06-13	M	GILVANILDES VARELA BELEM
ID_noise_000129	DENIUSA MAGALHAES SILVA	6006-09-28	F	MARILANGELA BAPTISTA MAGALHAES
ID_noise_000245	BRISA BOTELHO ARAUJO	1971-06-13	F	ANDRELIANA CAETANO BOTELHO
ID_noise_000190	ANIVAL HERNANDES FIGUEIROA IBRAHIM	1977-03-12	M	WILKA DANTAS MOURA FIGUEIROA
ID_noise_000126	EROTIDE ARAUJO	1917-12-17	F	ALCENIRA HERNANDES ARAUJO
ID_L_002989	ARTINO GUEDES SOUZA	1900-05-11	M	TATTIANA DAVILA GUEDES
ID_noise_000710	CLEOFA TAVEIRA MESQUITA	1955-06-19	F	ACILANE CALIXTO TAVEIRA
ID_noise_000434	ANTOLIN DAVILA CRESPO GOIS	2000-12-11	M	AURENICE XIMENES GOUVEIA CRESPO
ID_noise_000872	NILSOMAR SILVA CAVALCANTE	1937-01-27	M	ALCIVANE LANCASTRE SILVA
ID_noise_000420	ALESSADRO VASCONCELOS MONTEIRO	1901-04-19	M	ANEKELLY MUNIZ VASCONCELOS
ID_noise_000347	TAICIANE JESUS PORTELA	2015-11-25	F	EDERLI BOAVENTURA JESUS
ID_noise_000520	KETREN FRUTUOSO CARVALHO ASSUNCAO	2002-02-19	F	NIFA PEIXOTO SOUZA CARVALHO
ID_noise_000599	ALDENILCE GODINHO SILVA	1960-05-02	F	DEBOR CARDOSO GODINHO
ID_L_002402	LAUTARO RODRIGUES CAMILO	1952-11-26	M	LAISSA LESSA RODRIGUES
ID_noise_000374	JOVELINA FREITAS MOREIRA	1953-08-10	F	GLADIANE SILVA FREITAS
ID_L_003418	RIVELI LOPES RIBEIRO	1990-04-11	F	ERENILZA CARVALHO LOPES
ID_L_003253	RECILDA SILVA COUTINHO SOUSA	1956-10-18	F	RESIANE FELIX RIBEIRO COUTINHO
ID_L_000409	TACIEL BONFIM SOUZA	1949-09-27	M	BREENDA NOGUEIRA BONFIM
ID_L_004471	MAXEMILIANO QUARESMA SAMPAIO FURTADO	1926-02-21	M	NARDI ESPINOSA RODRIGUES SAMPAIO
ID_L_000651	REIAN SILVA LESSA	1966-07-03	M	EDANE ORNELAS SILVA
ID_noise_000708	MERA SOUSA VIANA	1908-09-22	F	JACKELLINE NOVAIS XIMENES
ID_noise_000459	UDIRLEI MOURA ROCHA	1993-05-17	M	DIVETE RAMOS MOURA
ID_noise_000383	VALNIRA HERNANDES PINTO	1961-11-21	F	ALTIVINA DA MATA HERNANDES
ID_L_005797	NILVALDA AGOSTINHO SANTANA	1989-09-28	F	LUSINDA SILVA AGOSTINHO
ID_noise_000539	CRESPIM LANCASTRE FURTADO	1980-05-16	M	DJAMILA JESUS LANCASTRE
ID_noise_000833	GILLIARDE ASSIS VIANA	1960-03-07	M	CHAUENE TEIXEIRA ASSIS
ID_noise_000517	REGENILDO MOREIRA ASSUNCAO	1974-09-13	M	ERANEIDE FARIAS MOREIRA
ID_L_002238	ISNADIA JAQUES DANTAS SILVA	1925-12-08	F	KENIARA MENDES DANTAS
ID_noise_000810	MAURILANE CARVALHO BARROS ALVES	1967-04-09	F	CHIARA RAMOS JORDAO BARROS
ID_L_005511	BENINO SALGUEIRO ZAGANELLI	1915-12-19	M	ALGELINA BRITES SALGUEIRO
ID_noise_000618	EDILCELIA RIBEIRO ESTEVES	1950-06-21	F	JULIELEN MELLO RIBEIRO
ID_L_004807	WEDNA OLIVEIRA	1948-03-12	F	AURILUCIA BOTELHO OLIVEIRA
ID_L_002320	JESCIANE FELIX ALBUQUERQUE	2010-05-23	F	DULCEMARA ALEGRIA FELIX
ID_L_003829	CUSTODIANA TAVARES RIBEIRO	2003-11-20	F	VALCIDA GODINHO TAVARES
ID_noise_000948	ITAMARIO DA LUZ XIMENES DA PAZ	2009-06-17	M	RARIANE MODESTO SOUZA XIMENES
ID_L_001441	FRANCIMEIRE TAVEIRA DA PAZ	1926-01-28	F	GERLIANI RIBEIRO TAVEIRA
ID_L_007652	IESUS PILAR	1918-16-06	M	DEISIANA PIRES PILAR
ID_L_004332	THALLYA GUIMARAES	1978-02-07	F	JANAIZ ORNELAS GUIMARAES
ID_noise_000988	GIVAGO COSTA SILVEIRA	1934-02-14	M	FRANCISKELLY TAVEIRA COSTA
ID_L_003818	IRAIDE PACHECO GOUVEIA	1993-07-18	F	JOSECILDA SOUZA PACHECO
ID_L_005563	ADENUBEA MARQUES ANTUNES	1964-12-08	F	THEA GENTIL MARQUES
ID_L_006706	SOLIDONIO CORTE REAL BERNARDES	1962-02-02	M	EGIDA SUBTIL CORTE REAL
ID_noise_000464	JOSSILEIA MESQUITA XAVIER	1956-01-05	F	JUBIA RAMOS IBRAHIM FARIAS
ID_L_008724	DEUSELIA SOUSA SOUSA	1957-02-28	F	TACILIANA CAMACHO SOUSA
ID_noise_000824	JOARES CAETANO GERALDES	1993-04-04	M	GISSELMA BERNARDES CAETANO
ID_L_000586	OTALICE CASTRO SOUSA	1990-06-14	F	HILLARY REBELO CASTRO
ID_L_003814	ALVANO SILVA NOVAIS	1991-07-23	M	LAUDECEIA SILVA SILVA
ID_noise_000968	DERLISON OLIVEIRA TEIXEIRA	1904-09-12	M	IRAILDES SALAZAR OLIVEIRA
ID_L_003642	AIRON BERNARDES GONCALVES	1985-02-25	M	CLEUZINA GALVAO BERNARDES
ID_noise_000284	KATLEN GODINHO DA ROCHA ALVES	1925-11-27	F	DIOMAR PARIS PORTELA DA ROCHA
ID_noise_000157	ADJAIR DA MATA ARAUJO	1959-10-01	M	ROCILEIDE BELEM DA MATA
ID_noise_000430	SANDILA NEVES QUARTEIRA MORAIS	1952-07-18	F	DILETA IBRAHIM AGUIAR QUARTEIRA
ID_L_002903	ANATIVO IBRAHIM GODINHO	1920-10-20	M	IZANILDA RAMIRES IBRAHIM
ID_noise_000258	VALENTIM ARAGAO CAMPOS RESENDE	1984-12-15	M	MARINILDES LEIRIA DA CRUZ CAMPOS
ID_L_002893	SHACHA VELOSO SILVA	1926-03-26	F	VALENTINE PORTO VELOSO
ID_L_007337	TARCIUS INFANTE SOARES	1913-01-20	M	RAINARIA MODESTO INFANTE
ID_noise_000510	VAIRTON RAMIRES AZAMBUJA	1941-06-24	M	JOSEVETE TORRES RAMIRES
ID_noise_000090	VALDEBAN SOUZA ASSUNCAO LIMA	1998-06-24	M	EMARA TELES MORAES ASSUNCAO
ID_L_001607	GILVERLAN VARELA FREITAS ARAUJO	2016-03-24	M	EUCIMARA SALGUEIRO OURIQUE FREITAS
ID_L_008442	ZUREIDE NASCIMENTO SALGUEIRO	1969-10-23	F	ALCENILDE SAUZA NASCIMENTO
ID_noise_000888	RALMON SOUSA CARVALHO ALBUQUERQUE	1907-08-07	M	GERMANDA MARQUES MOURA CARVALHO
ID_L_002504	ISACH CALDEIRA SOUZA	1929-04-17	M	ALZELINA PEREIRA CALDEIRA
ID_noise_000836	ROSINET ZAGALO DOMINGUES	2001-08-18	F	AVONETE DA MOTA ZAGALO
ID_L_005985	DAIONARA SOUSA	1973-10-28	F	GERCILEIDE REBELO SOUSA
ID_L_007095	NATALIENE ESPINOSA SOUZA	1949-12-04	F	ADAMARA FARIAS ESPINOSA
ID_noise_000734	ELOIVALDO GOMES SOUSA	1933-11-21	M	CLEDENICE BOTELHO GOMES
ID_L_000465	MARITAN ALEGRIA CARVALHO	1968-07-25	F	JULIMARE MONTEIRO ALEGRIA
ID_L_000556	JUCELMO SUBTIL SILVA	2011-12-05	M	WANIELI RIBEIRO SUBTIL
ID_L_008873	DEJANA SOUZA ALVES ARAGAO	1968-02-25	F	SANTELMA PACHECO GOMES ALVES
ID_L_002175	DANIVAN MACHADO BRITES	1934-10-23	M	KATHLLEEN BERNARDES MACHADO
ID_noise_000396	ARNOLD PIRES NOGUEIRA	2014-02-17	M	ATAIANE PIRES
ID_L_005976	VENISE REZENDE DANTAS MESQUITA	1945-02-20	F	ROBERLEIDE JAQUES DANTAS
ID_L_007451	WANDREW MARINHO PARAISO	1913-01-22	M	JENNFER PIRES MARINHO
ID_noise_000481	ANADABE CAMPOS QUARTEIRA	2016-10-20	F	VENILDE JORDAO CAMPOS
ID_L_006077	JOSENILDES CRESPO DIAS	2007-12-02	F	ALLESSANDRA DA MOTA CRESPO
ID_L_008041	RUMENIGUE FURTADO DANTAS	1925-12-01	M	GERCICLEIDE QUARTEIRA FURTADO
ID_L_006806	ANELLA APOLINARIO BARROS	2009-04-24	F	FRANSUELLEN ALVES APOLINARIO
ID_L_009216	NAWANY CARDOSO DAS NEVES	1908-04-16	F	FRAIDES PINTO CARDOSO
ID_noise_000398	CRISLLEY FERNANDES VIDAL	1974-08-02	F	ANDREE SILVA FERNANDES
ID_L_004069	RUSSIANE ALBUQUERQUE BRITO	1925-03-10	F	ANDRA DRUMOND ALBUQUERQUE
ID_L_005852	HUI MENDES VASCONCELOS	1903-03-11	M	DERLANIA NOGUEIRA MENDES
ID_L_005220	ARLIANA CAETANO CAMPOS AZAMBUJA	2019-07-14	F	SEMARA JESUS CORTES CAMPOS
ID_noise_000896	ADRIMARA DIAS	2004-02-18	F	MICHERLENE DIAS DIAS
ID_L_004309	PARAILIO DA MATA EVANGELISTA	2006-06-10	M	ODENILDE BARRETO DA MATA
ID_noise_000803	CELIONE XAVIER COUTINHO	2004-08-15	F	MERIJANE XAVIER
ID_noise_000856	DNIFER MARQUES ANTUNES	1914-12-27	F	IZENETE CASTRO MARQUES
ID_noise_000081	CRESIA NUNES DUARTE MOREIRA	1926-02-18	F	PERSIDE CORTES SOUZA DUARTE
ID_noise_000282	ZEMILTON GERALDES	1956-12-16	M	NAGILDA SOUSA GERALDES
ID_noise_000369	ARTEMIZA ALENCASTRO ORNELAS	1905-07-20	F	EDINICIA DA COSTA ALENCASTRO
ID_L_004401	ALCIANDRA MONTEIRO SOUSA	1980-01-06	F	SABATA MAGALHAES MONTEIRO
ID_noise_000197	MAIARE CALIXTO HERNANDES	1929-08-23	F	ROSANIL INFANTE CALIXTO
ID_L_001548	LINDEBERGUE MARTINS EVANGELISTA	1991-11-23	M	CINTIANE MAGALHAES MARTINS
ID_L_007560	DERLANI BARBOSA BRITO	2006-03-08	F	TAMITA RIBEIRO BARBOSA
ID_L_004976	VALDNA FERRARI VIANA	1989-05-22	F	IDARIA GUEDES FERRARI
ID_noise_000132	WEMIA SOUSA ILHA	2004-10-18	F	LUCENITA DOS REIS SOUSA
ID_L_009498	GLAURIA MAIA MENDES	1957-02-15	F	PLACIDIA RIBEIRO MAIA
ID_L_002291	MIRINALDA CARDOSO	1947-03-13	F	ALGENORA MOREIRA CARDOSO
ID_noise_000543	LUDE DA PAZ FLORES BONFIM	1996-06-96	F	ANDRELANE SALES NASCIMENTO FLORES
ID_noise_000401	GLEIDIELE MARINHO DAVILA	1975-04-14	F	VELUMA VARGAS MARINHO
ID_noise_000928	GESSIVALDO GARCIA	1981-11-18	M	DIALEDA BARROS GARCIA
ID_noise_000573	SERENO MELLO	1970-05-27	M	ANGELIA MOREIRA MELLO
ID_noise_000590	QUETIANE SILVA MARQUES	1921-11-11	F	ODNEIA NEVES SILVA
ID_noise_000938	SHIRLEA APARICIO AGUIAR	2000-11-28	F	LISNAIRA DA CUNHA APARICIO
ID_L_001703	TUMASIA BOAVENTURA PINHEIRO	1952-08-24	F	GRICIA CORTE REAL BOAVENTURA
ID_L_004903	CHAO CARVALHO PARIS	1947-09-15	M	NADNA GODINHO CARVALHO
ID_L_006300	MAZART MESQUITA MESQUITA	1931-04-14	M	DIVETE SAMPAIO MESQUITA
ID_noise_000226	VALTERLIN SANTOS GONCALVES	1961-02-19	M	FLAVIANA RAMIRES SANTOS
ID_L_003599	EDINILSO ANTUNES EVANGELISTA	1971-05-18	M	MIEKO ILHA ANTUNES
ID_L_004176	LUCIRENI CUNHA CORTES	1901-02-01	F	MAZILDA FERRARI CUNHA
ID_L_004163	NICEA DA CONCEICAO MORAES	1977-02-26	F	JUVENITA BRITES DA CONCEICAO
ID_L_005724	GLEIDISON BONFIM LIMA	1905-02-12	M	VALDENE SALES BONFIM
ID_L_000739	ALTIMAR PORTO DAMASIO	1947-03-27	F	VILMARINA BARRETO PORTO
ID_L_003344	ANATALICIO HERNANDES	1978-06-22	M	GUAIRA SOUSA HERNANDES
ID_L_009259	ADEMILTA PORTO ORNELAS	1981-01-08	F	DANIELLY PEREIRA PORTO
ID_noise_000671	LIDJA HIPOLITO MELLO MENDES	1939-02-06	F	MARCIONETE PACHECO ALEGRIA MELLO
ID_L_008072	ORIZETE BARRETO ZAGANELLI	1950-05-11	F	YIASMIN DINIS BARRETO
ID_L_008344	IVONILDES VARELA FREITAS MONTEIRO	1976-06-24	F	RUBENITE GONZAGA ARAUJO FREITAS
ID_noise_000678	RENISSON ARAGAO DAS NEVES	1991-05-18	M	BREILA BARROS ARAGAO
ID_L_004874	ERILEUZA BONFIM QUARTEIRA	1958-08-24	F	LUCILANE TEIXEIRA BONFIM
ID_noise_000172	VALQUIRO OLIVEIRA SALES PARAISO	1977-03-01	M	JARDEANE PARIS PEIXOTO SALES
ID_L_004073	RALITON ORNELAS MACHADO	1901-08-03	M	GENEUZA DA ROSA ORNELAS
ID_noise_000403	CIDINALDO ASSIS PARIS	2013-03-17	M	JULIARIA SOUSA ASSIS
